Melt temperature,Mold temperature,time_to_fill,ZDx - Plasticizing time,ZUx - Cycle time,SKx - Closing force,SKs - Clamping force peak value,Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,CPn - Screw position at the end of hold pressure,SVo - Shot volume,quality,isolation_outlier,lof_outlier,Pressure_Temp_Ratio,Efficiency_Ratio,Power_Index,Pressure_Difference,Temp_Interaction,Volume_Fill_Ratio,Melt temperature_squared,Mold temperature_squared,APVs - Specific injection pressure peak value_squared,time_to_fill_squared,Process_Stability
106.01,81.91749999999999,2.237726520645549,1.3762440252663892,75.64,901.4,918.2,116.6,103.4,4.9890711161804155,6.774338165541786,8.77,18.79,4.0,1,1,0.06390282205020079,54.96118319958478,12056.44,1.7852670493613703,8684.074175,8.396915273891189,11238.120100000002,6710.476806249998,45.89165758111605,5.007419981200435,1.1486765268211625
105.763,81.105,1.9867778568164165,1.5238800240724537,75.76,894.1,913.8,113.0,102.1,4.995183189537334,6.740637555930455,8.649999999999999,18.909999999999997,3.0,1,1,0.06373341864291344,49.715199886627005,11537.3,1.7454543663931208,8577.908115,9.51792367481944,11185.812169,6578.021025000001,45.4361946604201,3.947286252336033,1.1311436458901707
106.132,81.446,1.9578387199205871,1.366091653802371,75.67,904.6,920.6,111.8,104.1,4.9890711161804155,6.788521191058439,8.86,18.71,4.0,1,1,0.06396300070721779,55.3915982060066,11638.38,1.799450074878023,8644.026872,9.556456213491838,11264.001424000002,6633.450916,46.084019961449485,3.833132453220283,1.09296300284404
106.2,81.13,2.075433520282297,1.4422019930581866,74.83,911.0,927.3,115.7,102.8,4.990432586778736,6.820998415055855,8.81,18.75,2.0,1,1,0.06422785701559185,51.88593578443414,11893.96,1.830565828277119,8616.006,9.034257092200022,11278.44,6582.076899999999,46.52601937819448,4.3074242971113685,1.145624063008538
106.121,81.91749999999999,2.237726520645549,1.3737155789130306,75.64,903.5,919.7,113.6,102.4,4.987025428457122,6.776621010957336,8.76,18.81,4.0,1,1,0.063857492965175,55.06234417160143,11632.64,1.7895955825002137,8693.167017499998,8.405852916545676,11261.666641,6710.476806249998,45.922592326148425,5.007419981200435,1.1292663945766461
106.222,81.36,2.075433520282297,1.4516138272405332,74.82,913.6,929.1,113.0,103.1,4.987707789452551,6.8121250479668864,8.84,18.73,2.0,1,1,0.06413101850809519,51.542633857539215,11650.3,1.8244172585143357,8642.22192,9.024620551301675,11283.113284,6619.4496,46.40504766913786,4.3074242971113685,1.1146182442360386
105.911,81.155,1.9724129689213126,1.4701758451005928,75.75,890.4,911.2,113.6,106.5,5.003946305945459,6.799055862058796,8.82,18.75,3.0,1,1,0.06419593679654423,51.52444876062904,12098.4,1.7951095561133368,8595.207205,9.506122853295846,11217.139921,6586.134025,46.22716061539608,3.8904129199689867,1.0915843066786466
105.871,80.799,2.0688860277403194,1.4327007339340463,74.81,915.8,933.7,121.7,107.3,4.991112627607392,6.821652579928726,8.87,18.7,2.0,1,1,0.06443362752716728,52.216068735149996,13058.41,1.8305399523213337,8554.270929,9.038680598768668,11208.668640999998,6528.478401000001,46.53494392124824,4.280289395779118,1.15637202293301
105.967,81.126,2.081938421878423,1.4398351280479205,74.83,907.7,923.8,119.6,104.4,4.9883896851489355,6.822850771891693,8.83,18.73,2.0,1,1,0.06438656158890685,51.97122819294732,12486.24,1.834461086742757,8596.678842000001,8.996423622895106,11229.005089,6581.427876000001,46.55129265550307,4.334467592493618,1.1659134260859725
106.232,81.26,2.0622953828448654,1.4350845252893227,74.83,911.6,928.6,117.2,104.7,4.9924713234685845,6.814762412132972,8.81,18.75,2.0,1,1,0.06414980808167946,52.14327008711474,12270.84,1.8222910886643877,8632.412320000001,9.09181107419007,11285.237824,6603.187600000001,46.4409867338204,4.25306224610325,1.140263684075314
106.08,81.462,1.9724129689213126,1.355835153635182,75.62,905.1,919.9,115.4,107.1,4.9856593080260785,6.814213534573773,8.969999999999999,18.590000000000003,4.0,1,1,0.06423655292773164,55.77374196063017,12359.34,1.8285542265476948,8641.48896,9.425003938281057,11252.9664,6636.057444000001,46.4335060947684,3.8904129199689867,1.0951166751825765
106.098,81.91749999999999,2.237726520645549,1.3609765531356006,75.65,900.0,918.6,116.0,105.1,4.994505912166372,6.79760553548115,8.88,18.69,4.0,1,1,0.0640691203932322,55.585086918439096,12191.599999999999,1.803099623314778,8691.282914999998,8.352227060618752,11256.785604,6710.476806249998,46.20744101600397,5.007419981200435,1.1265207738661593
106.305,81.281,2.0622953828448654,1.4350845252893227,74.82,914.2,929.1,116.3,103.5,4.9883896851489355,6.81783057145415,8.83,18.74,2.0,1,1,0.06413461804669723,52.13630185644694,12037.05,1.829440886305214,8640.576705000001,9.086962108283837,11300.753025000002,6606.600961000001,46.482813701054816,4.25306224610325,1.141985548464009
105.778,80.6575,2.075433520282297,1.4951487660319727,74.83,917.7,933.2,114.8,101.4,4.991112627607392,6.774680924756795,8.69,18.88,2.0,1,1,0.06404621872938412,50.04853142379533,11640.720000000001,1.7835682971494027,8531.789035,9.096894608039275,11188.985284,6505.63230625,45.89630163226358,4.3074242971113685,1.1512719711980406
105.978,81.245,1.9796212063976248,1.4539530095937054,75.71,891.3,910.7,118.7,105.3,4.996536369716754,6.79883287175795,8.77,18.8,3.0,1,1,0.06415324757740239,52.07183416550477,12499.11,1.8022965020411963,8610.18261,9.496766320366367,11231.336484,6600.750025000001,46.224128418096456,3.9189001208191874,1.151791257666571
106.27513604643924,81.402,2.075433520282297,1.4327999022859392,74.82,908.6,904.0,118.4,106.7,4.987707789452551,6.839583498878803,8.85,18.71,1.0,1,1,0.06435732527211349,52.21943404702188,12633.28,1.8518757094262526,8651.008624452248,9.014984010403328,11294.40454168917,6626.285604000001,46.77990243813522,4.3074242971113685,1.1040353543490806
105.592,80.918,1.9867778568164165,1.556037135706985,75.74,902.0,924.5,105.2,99.197776241856,5.000584958242754,6.733565568917726,8.649999999999999,18.909999999999997,3.0,1,1,0.06376965649781921,48.67493086248712,10435.606060643251,1.7329806106749714,8544.293456000001,9.51792367481944,11149.670463999999,6547.722724000001,45.3409052709143,3.947286252336033,1.086961548931543
106.076,81.437,1.9578387199205871,1.3506671834767394,75.63,906.0,922.5,120.5,108.8,4.991112627607392,6.809921918633374,8.969999999999999,18.590000000000003,4.0,1,1,0.0641985172766071,55.994549157048105,13110.4,1.8188092910259819,8638.511212,9.495164137296275,11252.117776,6631.984968999999,46.375036537883254,3.833132453220283,1.1277071362485391
106.27310042967105,81.402,2.1075429717907106,1.425515074273172,74.81,908.6,926.3,120.5,99.197776241856,4.989752083179832,6.839583498878803,8.82,18.73,1.0,1,1,0.06435855800974842,52.47927668400379,11953.33203714365,1.8498314156989712,8650.842921176083,8.887126028128257,11293.971874934949,6626.285604000001,46.77990243813522,4.44173737794442,1.238408835878397
106.324,81.329,2.081938421878423,1.4350845252893227,74.82,912.3,929.7,115.7,105.4,4.995860008514102,6.823177302506839,8.84,18.73,2.0,1,1,0.06417344440114028,52.13630185644694,12194.78,1.8273172939927376,8647.224596,8.996423622895106,11304.792975999999,6614.406240999999,46.55574850144451,4.334467592493618,1.118659471723261
106.36,81.38,2.075433520282297,1.4422019930581866,74.81,919.7,936.7,115.7,104.1,4.986342601527212,6.816735880594968,8.83,18.74,2.0,1,1,0.06409116096836187,51.87206810147692,12044.369999999999,1.8303932790677564,8655.576799999999,9.029438821750848,11312.4496,6622.7044,46.46788806579085,4.3074242971113685,1.1319753329746565
106.78499999999997,81.91749999999999,2.237726520645549,1.3787660946990992,75.64,902.4,916.0,113.6,102.2,4.98292145552874,6.789422092020272,8.83,18.73,4.0,1,1,0.06358029771990704,54.860646987774686,11609.92,1.8065006364915321,8747.560237499996,8.370102345927727,11403.036224999993,6710.476806249998,46.09625234361293,5.007419981200435,1.1282980111310044
106.78499999999997,81.91749999999999,2.237726520645549,1.3532545070416904,75.64,901.1,917.7,113.6,106.0,4.994505912166372,6.795258247754991,8.94,18.62,4.0,1,1,0.06363495104888321,55.89488127060029,12041.599999999999,1.8007523355886192,8747.560237499996,8.320945311328044,11403.036224999993,6710.476806249998,46.175534653682234,5.007419981200435,1.0914408594945801
106.385,81.432,2.094822643718138,1.4398351280479205,74.81,880.0,896.55,121.7,106.1,4.989752083179832,6.83065822859717,8.79,18.78,1.0,1,1,0.06420696741643249,51.95733771367619,12912.369999999999,1.840906145417338,8663.143320000001,8.964959423327143,11317.768225000002,6631.170624,46.657891835902234,4.38828190863425,1.1686031081312658
106.78499999999997,81.91749999999999,2.237726520645549,1.3686394258811698,75.63,902.5,919.0,114.5,105.5,4.991792206294776,6.789196942858002,8.9,18.67,4.0,1,1,0.06357818928555513,55.25925862562903,12079.75,1.7974047365632257,8747.560237499996,8.343289417964264,11403.036224999993,6710.476806249998,46.09319512891244,5.007419981200435,1.1051502540336875
106.07,81.91749999999999,2.237726520645549,1.358409157630355,75.62,900.9,918.0,119.6,107.2,4.984291318756654,6.8019502200851605,8.87,18.7,4.0,1,1,0.06412699368421948,55.66805816585744,12821.119999999999,1.8176589013285067,8688.989224999998,8.356695881945994,11250.844899999998,6710.476806249998,46.266526796516565,5.007419981200435,1.1368482264004651
106.78499999999997,80.897,2.0622953828448654,1.4134230285081433,74.81,920.8,939.1,121.1,109.0,4.993149979755236,6.817392838901746,8.87,18.7,2.0,1,1,0.06384223288759422,52.928244758373125,13199.9,1.8242428591465103,8638.586144999997,9.067566244658897,11403.036224999993,6544.324609000001,46.47684511990881,4.25306224610325,1.133089395738847
105.944,81.362,2.075433520282297,1.425515074273172,74.82,885.3241459318914,896.55,116.9,106.45764469893084,4.995183189537334,6.783664893751086,8.82,18.76,1.0,1,1,0.06403066614202868,52.4862916922492,12444.898665305016,1.7884817042137522,8619.815728,9.039075362649196,11224.131136,6619.775043999999,46.01810939071094,4.3074242971113685,1.1120129975346538
106.011,81.31,1.9724129689213126,1.449269160281279,75.73,894.8,912.9,120.5,106.4,4.982235819574558,6.804060042643372,8.77,18.8,3.0,1,1,0.06418258522835718,52.25392361574993,12821.2,1.8218242230688144,8619.75441,9.531472514237969,11238.332121,6611.3161,46.29523306389613,3.8904129199689867,1.1554273689924406
106.275,81.465,2.0622953828448654,1.4445632692438664,74.81,914.0,933.4,115.4,103.3,4.9924713234685845,6.820125529021163,8.79,18.78,2.0,1,1,0.06417431690445695,51.787278267955756,11920.82,1.8276542055525784,8657.692875,9.106357971908777,11294.375625,6636.546225000001,46.5141122316062,4.25306224610325,1.1408461683482285
106.108,81.469,1.9578387199205871,1.3609765531356006,75.66,902.7,920.1,117.8,105.8,4.9883896851489355,6.80771392480191,8.969999999999999,18.6,4.0,1,1,0.06415834738947025,55.59243458359685,12463.24,1.8193242396529747,8644.512652,9.50027181031257,11258.907664,6637.197960999999,46.34496888194183,3.833132453220283,1.1348833147689885
106.287,81.326,2.075433520282297,1.4398351280479205,74.82,884.1,900.9,119.9,105.5,4.989752083179832,6.820562067279759,8.8,18.77,2.0,1,1,0.06417117866982565,51.96428295331175,12649.45,1.8308099840999272,8643.896562,9.043893633098367,11296.926369,6613.9182759999985,46.520066913615544,4.3074242971113685,1.1580889554322251
106.096,81.382,1.9578387199205871,1.3609765531356006,75.66,904.4,919.5,116.0,106.6,4.9890711161804155,6.798386741926772,8.9,18.67,4.0,1,1,0.06407769135430905,55.59243458359685,12365.599999999999,1.8093156257463567,8634.304672,9.53602552142665,11256.361216000001,6623.029924,46.21806229280571,3.833132453220283,1.106348533291069
105.568,80.919,1.9867778568164165,1.556037135706985,75.77,901.2,919.9,105.2,99.197776241856,4.9883896851489355,6.733565568917726,8.649999999999999,18.909999999999997,3.0,1,1,0.0637841539947496,48.694210608009634,10435.606060643251,1.7451758837687903,8542.456992,9.51792367481944,11144.602624,6547.884561,45.3409052709143,3.947286252336033,1.0825132955754182
106.282,81.303,2.075433520282297,1.4445632692438664,74.81,911.4,926.7,121.7,106.6,4.990432586778736,6.818377467830921,8.82,18.74,2.0,1,1,0.06415364283539,51.787278267955756,12973.22,1.8279448810521846,8641.045446,9.029438821750848,11295.863523999999,6610.177809,46.4902712938244,4.3074242971113685,1.1608163388819792
106.27470533267012,80.6575,2.0622953828448654,1.4398351280479205,74.82,903.1,902.5504537970864,116.9,107.8,4.991112627607392,6.822741904655181,8.649999999999999,18.76,1.0,1,1,0.06419911382767944,51.96428295331175,12601.82,1.8316292770477887,8571.85204536984,9.096660040096307,11294.312993545864,6505.63230625,46.5498070975378,4.25306224610325,1.0837557057013825
105.967,81.214,1.9867778568164165,1.4562867329399256,75.74,896.8,916.7,120.5,107.0,4.9924713234685845,6.800949274664328,8.81,18.76,3.0,1,1,0.06417987934606366,52.008988536960324,12893.5,1.8084779511957434,8606.003938,9.442424544664872,11229.005089,6595.713796,46.25291103655725,3.947286252336033,1.1511579072423654
106.239,81.364,2.075433520282297,1.449269160281279,74.81,910.1,925.2,116.9,103.6,4.989752083179832,6.823068470814943,8.79,18.78,2.0,1,1,0.06422376406795002,51.61912089917143,12110.84,1.8333163876351106,8644.029996000001,9.048711903547542,11286.725121000001,6620.100496000001,46.55426335742896,4.3074242971113685,1.147099962285107
105.866,81.023,2.0622953828448654,1.430311246536665,74.84,905.3,920.4,116.3,105.7,4.987025428457122,6.825351452727321,8.83,18.73,1.0,1,1,0.06447160989106343,52.32427569958392,12292.91,1.8383260242701986,8577.580918,9.082113142377603,11207.609956,6564.726529,46.58542245324695,4.25306224610325,1.1186360652777332
106.082,81.91749999999999,2.237726520645549,1.3837912309017721,75.62,900.9,915.3,116.3,104.0,4.9856593080260785,6.779467258680606,8.82,18.75,4.0,1,1,0.06390780017986658,54.64697153104583,12095.199999999999,1.7938079506545277,8689.972235,8.379039988582214,11253.390723999999,6710.476806249998,45.96117631152233,5.007419981200435,1.1361436640282794
105.766,81.049,1.9724129689213126,1.4816045409242156,75.73,892.4,916.7,116.9,105.6,4.994505912166372,6.775708498061805,8.71,18.86,3.0,1,1,0.06406320082126396,51.11350425043926,12344.64,1.781202585895433,8572.228534000002,9.561892107368516,11186.446756000001,6568.940401000001,45.91022565070696,3.8904129199689867,1.1371513275403071
106.109,81.91749999999999,2.237726520645549,1.358409157630355,75.64,901.8,917.3,114.2,105.6,4.984975547315678,6.808597707448919,8.94,18.62,4.0,1,1,0.0641660717512079,55.68278127037102,12059.52,1.8236221601332412,8692.184007499998,8.320945311328044,11259.119880999999,6710.476806249998,46.357002741878674,5.007419981200435,1.1000270082730164
106.78499999999997,81.91749999999999,2.237726520645549,1.3737155789130306,75.63,902.0,917.7,114.2,104.1,4.990432586778736,6.784570178411759,8.83,18.73,4.0,1,1,0.06353486143570503,55.055064644344476,11888.22,1.7941375916330227,8747.560237499996,8.370102345927727,11403.036224999993,6710.476806249998,46.03039250579416,5.007419981200435,1.1161166028741767
105.449,80.6575,2.0622953828448654,1.4315599055629495,74.81,903.1,919.9,120.5,99.197776241856,4.997212273764115,6.839583498878803,8.81,18.89,1.0,1,1,0.06486153020776682,52.257680387172876,11953.33203714365,1.8423712251146886,8505.2527175,9.159696596877358,11119.491601,6505.63230625,46.77990243813522,4.25306224610325,1.2373423767615634
106.27492051392998,81.162,2.0622953828448654,1.425515074273172,74.83,903.1,918.2,127.3,106.55326082847316,5.004617221770693,6.839583498878803,8.649999999999999,18.73,1.0,1,1,0.06435745579299026,52.493306700494635,13564.230103464633,1.8349662771081103,8625.485098751586,9.082113142377603,11294.358730242137,6587.270244000001,46.77990243813522,4.25306224610325,1.21468342380858
106.323,80.6575,2.0622953828448654,1.425515074273172,74.82,885.3491143716951,896.55,127.3,99.197776241856,4.989752083179832,6.839583498878803,8.83,18.73,1.0,1,1,0.06432835321500338,52.4862916922492,12627.87691558827,1.8498314156989712,8575.7473725,9.082113142377603,11304.580328999999,6505.63230625,46.77990243813522,4.25306224610325,1.2995303443838073
105.449,81.058,2.094822643718138,1.4350845252893227,74.82,908.6,938.2,116.9,107.8,5.004617221770693,6.844495939342946,8.84,18.76,1.0,1,1,0.06490811614470451,52.13630185644694,12601.82,1.8398787175722529,8547.485042,8.955412075698467,11119.491601,6570.399364000001,46.847124663682074,4.38828190863425,1.1197432327742696
105.764,80.6575,2.075433520282297,1.5040773967762742,74.82,918.4,933.5,114.2,99.5,4.9883896851489355,6.792344427470809,8.74,18.83,2.0,1,1,0.06422170518768966,49.74478052815868,11362.9,1.8039547423218734,8530.659829999999,9.072803255793408,11186.023695999998,6505.63230625,46.13594282139375,4.3074242971113685,1.1666093971600162
105.963,81.02,2.094822643718138,1.425515074273172,74.81,908.6,921.7,128.5,110.2,4.991792206294776,6.8278458957538355,8.88,18.69,2.0,1,1,0.06443613238350968,52.47927668400379,14160.7,1.8360536894590593,8585.122259999998,8.921996358998099,11228.157368999999,6564.2404,46.6194795761625,4.38828190863425,1.18287373366736
105.83,81.08,1.9724129689213126,1.4838746894587547,75.73,892.6,916.6,119.3,105.5,4.991792206294776,6.775251929169043,8.73,18.84,3.0,1,1,0.06402014484710425,51.035306780266346,12586.15,1.7834597228742668,8580.696399999999,9.551752242991666,11199.9889,6573.966399999999,45.904038703708835,3.8904129199689867,1.1612105006621054
105.626,80.947,1.9867778568164165,1.556037135706985,75.77,900.9,921.9,108.5,99.197776241856,4.9890711161804155,6.733565568917726,8.649999999999999,18.909999999999997,3.0,1,1,0.0637491296547983,48.694210608009634,10762.958722241376,1.7444944527373103,8550.107822,9.51792367481944,11156.851876,6552.416809,45.3409052709143,3.947286252336033,1.1192704285873836
105.40700000000004,80.6575,1.9867778568164165,1.556037135706985,74.89,895.2,915.3,105.2,99.197776241856,4.995860008514102,6.801171793579353,8.89,18.67,3.0,-1,1,0.06452296141223401,48.128671406016124,10435.606060643251,1.8053117850652516,8501.865102500004,9.39712506657213,11110.635649000009,6505.63230625,46.2559377657794,3.947286252336033,1.084319310555051
106.204,81.322,2.0622953828448654,1.4445632692438664,74.83,912.3,930.2,112.7,101.4,4.99991133073328,6.806276110032283,8.81,18.76,2.0,1,1,0.06408681509201428,51.80112328286498,11427.78,1.8063647792990034,8636.721688,9.096660040096307,11279.289615999998,6613.267684,46.32539448599619,4.25306224610325,1.1332471130361503
106.211,81.356,2.075433520282297,1.4327007339340463,74.81,913.2,929.3,116.6,104.9,4.987707789452551,6.827520886271531,8.82,18.75,2.0,1,1,0.06428261560734322,52.216068735149996,12231.34,1.8398130968189799,8640.902116,9.034257092200022,11280.776521,6618.798735999999,46.61504145247399,4.3074242971113685,1.1311314991604962
105.984,81.222,1.9867778568164165,1.4747630091074988,75.73,894.1,914.5,115.4,103.7,4.987707789452551,6.778329731541679,8.67,18.89,3.0,1,1,0.06395616066143643,51.35062347802614,11966.980000000001,1.7906219420891283,8608.232447999999,9.507857124132165,11232.608256,6597.013283999999,45.94575394950189,3.947286252336033,1.138215950552087
106.78499999999997,80.947,2.075433520282297,1.4182774069729414,74.8,921.0,936.7,123.8,110.0,4.987707789452551,6.823286122355687,8.86,18.71,2.0,1,1,0.06389742119544589,52.74003494115243,13618.0,1.835578332903136,8643.925394999998,9.014984010403328,11403.036224999993,6552.416809,46.557233507531706,4.3074242971113685,1.1446398183792321
106.4707986111746,81.162,2.0622953828448654,1.4350248787844833,74.81,920.5600995978546,935.9,127.3,104.3,4.989752083179832,6.836796190041643,8.8,18.75,1.0,1,1,0.06421287601128306,52.13150037047909,13277.39,1.8470441068618113,8641.382956880154,9.09181107419007,11336.030956901299,6587.270244000001,46.74178214416793,4.25306224610325,1.2408560297525115
106.07,81.91749999999999,2.237726520645549,1.3887912413184778,75.61,900.7,915.3,113.3,103.7,4.987707789452551,6.776962988732113,8.82,18.75,4.0,1,1,0.06389142065364489,54.44302768515308,11749.21,1.7892551992795624,8688.989224999998,8.379039988582214,11250.844899999998,6710.476806249998,45.9272273506449,5.007419981200435,1.110284950342383
105.505,81.362,2.0622953828448654,1.4350845252893227,74.82,885.8461669527021,896.55,107.3,106.42825031376216,5.004617221770693,6.827954208778582,8.85,18.73,1.0,1,1,0.06471687795629195,52.13630185644694,11419.75125866668,1.823336987007889,8584.09781,9.082113142377603,11131.305025,6619.775043999999,46.62095867717715,4.25306224610325,1.0203731078041025
106.196,81.91749999999999,2.237726520645549,1.3609765531356006,75.64,902.4,920.4,112.4,104.8,4.998562712861986,6.800949274664328,8.88,18.69,4.0,1,1,0.0640414824914717,55.57773925328134,11779.52,1.8023865618023418,8699.310829999999,8.352227060618752,11277.590416,6710.476806249998,46.25291103655725,5.007419981200435,1.0939124167614098
105.40700000000004,80.6575,1.9867778568164165,1.556037135706985,74.89,893.9,911.8,105.2,99.197776241856,4.9924713234685845,6.733565568917726,8.649999999999999,18.909999999999997,3.0,-1,1,0.0638815787273874,48.128671406016124,10435.606060643251,1.7410942454491414,8501.865102500004,9.51792367481944,11110.635649000009,6505.63230625,45.3409052709143,3.947286252336033,1.0817438975879898
105.449,81.343,2.075433520282297,1.425515074273172,74.83,901.6,896.8,113.9,106.48600513038112,4.990432586778736,6.783664893751086,8.85,18.77,1.0,1,1,0.06433123968696798,52.493306700494635,12128.75598435041,1.7932323069723504,8577.538007000001,9.043893633098367,11119.491601,6616.6836490000005,46.01810939071094,4.3074242971113685,1.0639295860415665
105.523,80.89,1.9867778568164165,1.556037135706985,75.76,893.3,918.0,105.2,99.197776241856,4.993149979755236,6.733565568917726,8.649999999999999,18.909999999999997,3.0,1,1,0.06381135457594767,48.6877840261688,10435.606060643251,1.74041558916249,8535.75547,9.51792367481944,11135.103529,6543.1921,45.3409052709143,3.947286252336033,1.0898309833744948
106.46933410935704,80.6575,2.0622953828448654,1.425515074273172,74.81,901.6,896.55,120.5,107.8,4.9890711161804155,6.844495939342946,8.81,18.76,1.0,1,1,0.06428607820833003,52.47927668400379,12989.9,1.8554248231625303,8587.550315925466,9.096660040096307,11335.719105689897,6505.63230625,46.847124663682074,4.25306224610325,1.1115497310079956
106.015,81.422,1.9724129689213126,1.358409157630355,75.66,906.0,922.8,116.0,104.7,4.9856593080260785,6.815091594118718,8.94,18.63,4.0,1,1,0.06428422010204893,55.697504374884595,12145.2,1.829432286092639,8631.95333,9.445283667034753,11239.180225,6629.542084,46.4454734362276,3.8904129199689867,1.1284717610074828
